recipe_id,canonical_name,aliases,region_codes,cuisine_family,status,visibility,core_ingredients,supported_evidence_scopes,promotion_blockers,source_id,source_title,source_url,source_claim_scopes
maff-corn-chicken-takikomi-gohan,とうもろこしの炊き込みご飯,玉米鸡肉炊饭;玉米炊饭,JP-NATIONAL,japanese-rice-cooker-recipes,recipe_fact_checked,研究记录（非公开可执行）,米;鸡肉末;甜玉米,appliance;identity;ingredients;liquid;process;quantity,time;safety,S-JP-MAFF-CORN-TAKIKOMI-R61,とうもろこしの炊き込みご飯,https://www.maff.go.jp/j/syokuiku/kodomo_navi/oneday/recipe3.html,identity;ingredients;quantity;liquid;process;appliance
jp-hotate-daikon-takikomi-gohan,ホタテと大根の炊き込みごはん,扇贝萝卜炊饭,JP-NATIONAL,japanese-rice-cooker-recipes,recipe_fact_checked,研究记录（非公开可执行）,米;萝卜;扇贝罐;油豆腐;昆布;萝卜叶,appliance;identity;ingredients;liquid;process;quantity,time;safety,S-JP-HOTATE-DAIKON-1,ホタテと大根の炊き込みごはん,https://www.maff.go.jp/j/seisan/kakou/mezamasi/recipe/recipe291.html,identity;ingredients;quantity;liquid;process;appliance
maff-salmon-green-onion-takikomi,鮭とねぎの炊き込みご飯,鲑鱼葱炊饭,JP-KINKI,japanese-rice-pot,recipe_fact_checked,研究记录（非公开可执行）,米;鲑鱼;葱,identity;ingredients;process;quantity,liquid;appliance;time;safety,S-MAFF-SALMON-GREEN-ONION-R62,鮭とねぎの炊き込みご飯,https://www.maff.go.jp/kinki/syouhi/seikatu/syokuiku/attach/pdf/251114-25.pdf,identity;ingredients;quantity;process
maff-fukushima-harako-meshi,はらこ飯,福岛鲑鱼子饭,JP-FUKUSHIMA,japanese-salmon-rice-bowl,recipe_fact_checked,研究记录（非公开可执行）,米;鲑鱼子;酒;酱油;盐,identity;ingredients;process;quantity,liquid;time,S-MAFF-FUKUSHIMA-HARAKO-MESHI-R65,はらこ飯 福島県 | うちの郷土料理,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/30_12_fukushima.html,identity;ingredients;quantity;process
maff-fukushima-hokki-meshi,ほっきめし,北寄贝饭,JP-FUKUSHIMA-SOMA,japanese-shellfish-rice,recipe_fact_checked,研究记录（非公开可执行）,白米;北寄贝;酱油;酒,identity;ingredients;liquid;process;quantity,appliance;time;safety,S-R66-MAFF-FUKUSHIMA-HOKKI,ほっきめし 福島県 | うちの郷土料理,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/30_5_fukushima.html,identity;ingredients;quantity;liquid;process
maff-tokyo-fukagawa-meshi,深川めし／深川丼,东京深川饭;深川盖饭,JP-TOKYO,japanese-shellfish-rice-bowl,recipe_fact_checked,研究记录（非公开可执行）,蛤蜊;葱;味噌;熟饭;海苔,identity;ingredients;process;quantity,liquid;appliance;time;safety,S-MAFF-TOKYO-FUKAGAWA-MESHI-R65,深川めし／深川丼 東京都 | うちの郷土料理,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/34_1_tokyo.html,identity;ingredients;quantity;process
maff-chicken-shiitake-chinese-steamed-rice,鶏肉と椎茸の中華風蒸しご飯,鸡肉香菇中式蒸饭,JP,japanese-steamed-rice,recipe_fact_checked,研究记录（非公开可执行）,生米;鸡腿肉;香菇,appliance;identity;ingredients;liquid;process;quantity,time;safety,S-MAFF-CHICKEN-SHIITAKE-CHINESE-STEAMED-RICE,鶏肉と椎茸の中華風蒸しご飯,https://www.maff.go.jp/j/seisan/kakou/mezamasi/recipe/recipe258.html,identity;ingredients;quantity;liquid;process;appliance
tiger-oyakodon-tacook,親子丼,亲子丼;鸡肉鸡蛋盖饭,JP,japanese-tacook-rice-bowl,recipe_fact_checked,研究记录（非公开可执行）,米;鸡腿肉;鸡蛋;洋葱;酱油;味醂,appliance;identity;ingredients;process;quantity,liquid;time;safety,S-TIGER-OYAKODON-TACOOK-R65,Oyakodon Japanese Chicken + Egg Rice Bowl,https://www.tiger-corporation.com/en/usa/feature/recipe/rice-cooker/oyakodon-japanese-chicken-egg-rice-bowl/,identity;ingredients;process;appliance;quantity
nanjing-aijiaohuang-duck-rice,南京矮脚黄板鸭菜饭,南京菜饭;矮脚黄板鸭菜饭,CN-JS,jiangnan-duck-greens-rice,recipe_fact_checked,研究记录（非公开可执行）,糯米;矮脚黄;板鸭丁;生姜,identity;ingredients;process;safety,quantity;liquid;appliance;time,S-JS-NANJING-AIJIAOHUANG-DUCK-RICE-1,金陵节气诗词：小寒,https://dfz.nanjing.gov.cn/gzdt/202401/t20240105_4139564.html,identity;ingredients;process
nanjing-aijiaohuang-duck-rice,南京矮脚黄板鸭菜饭,南京菜饭;矮脚黄板鸭菜饭,CN-JS,jiangnan-duck-greens-rice,recipe_fact_checked,研究记录（非公开可执行）,糯米;矮脚黄;板鸭丁;生姜,identity;ingredients;process;safety,quantity;liquid;appliance;time,S-JS-NANJING-DUCK-SAFETY-1,南京记忆｜咸板鸭与咸鸭肫,https://dfz.nanjing.gov.cn/gzdt/202408/t20240827_4750017.html,safety
shanghai-spring-bamboo-cured-meat-rice,春笋腊味饭,—,CN-SH,jiangnan-spring-bamboo-cured-rice,recipe_fact_checked,研究记录（非公开可执行）,大米;雷笋;腊肠;五花咸肉;青豆,appliance;identity;ingredients;liquid;process;quantity;safety;time,,S-SH-SPRING-BAMBOO-CURED-RICE-1,春笋腊味饭,https://m.thepaper.cn/newsDetail_forward_32484538,identity;ingredients;quantity;liquid;process;appliance;time
shanghai-spring-bamboo-cured-meat-rice,春笋腊味饭,—,CN-SH,jiangnan-spring-bamboo-cured-rice,recipe_fact_checked,研究记录（非公开可执行）,大米;雷笋;腊肠;五花咸肉;青豆,appliance;identity;ingredients;liquid;process;quantity;safety;time,,S-SAFETY-TEMPERATURES-1,Cook to a Safe Minimum Internal Temperature,https://www.foodsafety.gov/food-safety-charts/safe-minimum-internal-temperatures,safety
nanjing-aijiaohuang-rice,南京菜饭,矮脚黄菜饭,CN-JS,jiangnan-vegetable-rice,recipe_fact_checked,研究记录（非公开可执行）,矮脚黄;糯米;咸肉片或香肠片或板鸭丁,identity;ingredients;process,quantity;liquid;appliance;time,S-JN-4,寻味二十四节气・小寒,https://www.zjskw.gov.cn/art/2024/8/15/art_1229556995_60165.html,identity;ingredients;process
nanjing-aijiaohuang-rice,南京菜饭,矮脚黄菜饭,CN-JS,jiangnan-vegetable-rice,recipe_fact_checked,研究记录（非公开可执行）,矮脚黄;糯米;咸肉片或香肠片或板鸭丁,identity;ingredients;process,quantity;liquid;appliance;time,S-JN-NANJING-XIAOHAN-1,金陵节气诗词：小寒,https://dfz.nanjing.gov.cn/gzdt/202401/t20240105_4139564.html,identity;ingredients;process
wujiang-fragrant-greens-salted-pork-rice,香青菜咸肉饭,—,CN-JS,jiangnan-vegetable-rice,recipe_fact_checked,研究记录（非公开可执行）,吴江香青菜;咸肉;饭,identity;ingredients;process,quantity;liquid;time,S-JN-3,吴江香青菜入选国家地理标志产品,https://www.suzhou.gov.cn/szsrmzf/szyw/202508/71a0b390ad12488b90e3761b40359c73.shtml,identity;ingredients;process
shanghai-salted-pork-vegetable-rice,上海咸肉菜饭,—,CN-SH,jiangnan-vegetable-rice,executable,可执行研究记录（非公开）,大米;青菜;咸肉,appliance;identity;ingredients;liquid;process;quantity;safety;time,,S-JN-1,大雪节气村民做咸肉菜饭，青菜甜糯咸肉清香,https://www.fengxian.gov.cn/ymsmkfxjson/20221209/33096.html,identity;ingredients;liquid;process;time
shanghai-salted-pork-vegetable-rice,上海咸肉菜饭,—,CN-SH,jiangnan-vegetable-rice,executable,可执行研究记录（非公开）,大米;青菜;咸肉,appliance;identity;ingredients;liquid;process;quantity;safety;time,,S-WOL-SHANGHAI-CAIFAN-1,Shanghai Cai Fan (上海菜饭) – Rice with Salted Pork and Greens,https://thewoksoflife.com/shanghai-cai-fan-rice-salted-pork-greens/,identity;ingredients;quantity;liquid;process;appliance;time
shanghai-salted-pork-vegetable-rice,上海咸肉菜饭,—,CN-SH,jiangnan-vegetable-rice,executable,可执行研究记录（非公开）,大米;青菜;咸肉,appliance;identity;ingredients;liquid;process;quantity;safety;time,,S-SAFETY-TEMPERATURES-1,Cook to a Safe Minimum Internal Temperature,https://www.foodsafety.gov/food-safety-charts/safe-minimum-internal-temperatures,safety
shanghai-broad-bean-vegetable-rice,蚕豆菜饭,—,CN-SH,jiangnan-vegetable-rice,recipe_fact_checked,研究记录（非公开可执行）,蚕豆;猪肉丁;牛心菜;饭,appliance;identity;ingredients;process;safety;time,quantity;liquid,S-JN-2,外婆的蚕豆菜饭,https://mzj.sh.gov.cn/lnb-hf/20250519/8cfe8d45a5e846c0a441161c21226bef.html,identity;ingredients;process;appliance;time
shanghai-broad-bean-vegetable-rice,蚕豆菜饭,—,CN-SH,jiangnan-vegetable-rice,recipe_fact_checked,研究记录（非公开可执行）,蚕豆;猪肉丁;牛心菜;饭,appliance;identity;ingredients;process;safety;time,quantity;liquid,S-SAFETY-TEMPERATURES-1,Cook to a Safe Minimum Internal Temperature,https://www.foodsafety.gov/food-safety-charts/safe-minimum-internal-temperatures,safety
yangzhong-pufferfish-eight-pot-rice,河豚八煲饭,扬中河豚八煲饭,CN-JS-ZHENJIANG-YANGZHONG-XINBA,jiangsu-regional-pufferfish-rice,identity_verified,研究记录（非公开可执行）,米;河豚,identity,ingredients;process,S-R70-MCT-YANGZHONG-PUFFERFISH,镇江市特色食物中的河豚八煲饭,https://zhuanti.mct.gov.cn/rxhmxjgn2022/beijing/detail_g7yU_505/3458.html,identity
baguazhou-luhao-braised-rice,八卦洲芦蒿焖饭,八卦洲芦蒿饭,CN-JS-NANJING-QIXIA-BAGUAZHOU,jiangsu-regional-vegetable-rice,identity_verified,研究记录（非公开可执行）,米;芦蒿,identity,ingredients;process,S-R70-MCT-BAGUAZHOU-LUHAO,江苏线路中的八卦洲芦蒿焖饭,https://zhuanti.mct.gov.cn/rxhmxjgn2022/beijing/detail_g7yU_505/3458.html,identity
xuyi-salted-pork-rice-cracker,盱眙咸肉菜饭锅巴制作技艺,咸肉菜饭锅巴,CN-JS-HUAIAN-XUYI,jiangsu-salted-rice-cracker,identity_verified,研究记录（非公开可执行）,米;咸肉;青菜,identity,ingredients;process,S-XUYI-SALTED-PORK-RICE-CRACKER-1,咸肉菜饭锅巴制作技艺,https://www.xuyi.gov.cn/upload/2026-04/499c4548-9ff5-447f-b233-0ebcea3c0354.pdf,identity
cn-jiangxi-ganzhou-anyuan-menfan,安远焖饭,安远焖饭（赣南）,CN-JX-GANZHOU-ANYUAN,jiangxi-anyuan-menfan,identity_verified,研究记录（非公开可执行）,大米,appliance;identity;process,ingredients,S-R108-CN-JX-ANYUAN-MENFAN-1,安远焖饭及其地方饭食传统,https://www.ay.gov.cn/ayzf/c103773/tt.shtml,identity;process;appliance
r97-anyang-an-yuan-bamboo-tube-rice,安远竹筒饭,安远竹筒饭制作技艺,CN-JX-GANZHOU-ANYUAN,jiangxi-bamboo-tube-rice,recipe_fact_checked,研究记录（非公开可执行）,米;清水,appliance;identity;ingredients;process,quantity;liquid;time,S-R97-JX-ANYUAN-BAMBOO-TUBE-RICE-1,民俗文化：安远饮食与竹筒饭,https://www.ay.gov.cn/ayzf/c103773/tt.shtml,identity;ingredients;process;appliance
luling-dingpot-rice,廬陵鼎罐飯,庐陵鼎罐饭,CN-JX,jiangxi-traditional-one-pot-rice,identity_verified,研究记录（非公开可执行）,,identity,ingredients;process,S-JX-LULING-DINGPOT-IDENTITY-1,庐陵鼎罐饭制作技艺,https://std.samr.gov.cn/db/search/stdDBDetailed?id=AB27251319D21A24E05397BE0A0AD271,identity
jilin-red-bean-sorghum-rice,吉林小豆高粱米饭,小豆高粱米饭,CN-JL,jilin-red-bean-sorghum-rice,recipe_fact_checked,研究记录（非公开可执行）,小豆;高粱米,appliance;identity;ingredients;process,quantity;liquid;time,S-JL-RED-BEAN-SORGHUM-RICE-1,吉林民间饮食习俗：以大黄米、白小米为主食,https://www.chinanews.com.cn/gn/2010/12-21/2736898.shtml,identity;ingredients;process;appliance
guangxi-jingxi-pork-glutinous-rice,靖西扣肉糯米饭,—,CN-GX,jingxi-fragrant-glutinous-rice-products,identity_verified,研究记录（非公开可执行）,,identity,ingredients;process,S-GX-JINGXI-PORK-GLUTINOUS-RICE-1,靖西：打造香糯旅游产品 助推创建特色旅游名县,https://culture.gxnews.com.cn/staticpages/20170704/newgx595af462-16334500.shtml,identity
guangxi-jingxi-lotus-leaf-fragrant-rice,靖西荷叶香糯饭,—,CN-GX,jingxi-fragrant-glutinous-rice-products,identity_verified,研究记录（非公开可执行）,,identity,ingredients;process,S-GX-JINGXI-LOTUS-LEAF-RICE-1,靖西：打造香糯旅游产品 助推创建特色旅游名县,https://culture.gxnews.com.cn/staticpages/20170704/newgx595af462-16334500.shtml,identity
guangxi-jingxi-seven-color-glutinous-rice,靖西七色糯米饭,靖西五色糯米饭,CN-GX,jingxi-seven-color-glutinous-rice,recipe_fact_checked,研究记录（非公开可执行）,糯米;天然植物染液,identity;ingredients;process,quantity;liquid;appliance;time,S-GX-JINGXI-SEVEN-COLOR-RICE-1,趣“胃”广西｜百色靖西：七色糯米饭 香飘满壮乡,https://znhd.guangxi.chinatax.gov.cn/baise/gzdt_15440/gzdt_15441/202404/t20240418_400522.html,identity;ingredients;process
jingyuan-mixed-grain-sanfan,靖远糁饭,小米糁饭;黄米糁饭;白米糁饭,CN-GS,jingyuan-mixed-grain-sanfan,recipe_fact_checked,研究记录（非公开可执行）,米（小米、黄米或白米）;面粉,appliance;identity;ingredients;process,quantity;liquid;time,S-GS-JINGYUAN-SANFAN-1,靖远风味美食,https://www.jingyuan.gov.cn/zjjy/rwjy/msfq/art/2023/art_7e9da73c541d4e02a80733c068c9f132.html,identity;ingredients;process;appliance
jingyuan-mixed-grain-sanfan,靖远糁饭,小米糁饭;黄米糁饭;白米糁饭,CN-GS,jingyuan-mixed-grain-sanfan,recipe_fact_checked,研究记录（非公开可执行）,米（小米、黄米或白米）;面粉,appliance;identity;ingredients;process,quantity;liquid;time,S-GS-JINGYUAN-SANFAN-2,靖远民俗---饮食,https://www.jingyuan.gov.cn/zjjy/rwjy/msfq/art/2023/art_0bbe71a010374937a8cf5bff183c76a0.html,identity;ingredients
fujian-jinjiang-shenhu-huzi-salted-rice,壶仔咸饭,—,CN-FJ,jinjiang-shenhu-huzi-salted-rice,recipe_fact_checked,研究记录（非公开可执行）,大米;三层肉;干香菇;干目鱼;胡萝卜,identity;ingredients;process,quantity;liquid;appliance;time,S-FJ-JINJIANG-HUZAI-SALTED-RICE-1,晋邑古筵：壶仔咸饭,https://www.jinjiang.gov.cn/xxgk/zfxxgkzl/bmzfxxgk/whhlvj/whhlvjgzml/202512/t20251210_3239722.htm,identity;ingredients;process
cn-jiangsu-jintan-maoshan-qingjing-rice-technique,茅山青精饭制作技艺,青精饭制作技艺;茅山青精饭,CN-JS-CHANGZHOU-JINTAN,jintan-maoshan-qingjing-rice-technique,identity_verified,研究记录（非公开可执行）,,identity,ingredients;process,S-R107-CN-JINTAN-MAOSHAN-QINGJING-RICE-TECHNIQUE-1,市政府关于公布常州市第六批非物质文化遗产代表性项目名录的通知,https://www.changzhou.gov.cn/gi_news/61167487373135,identity
jinyuan-liumi-rice,晋源馏米饭,晋祠馏米;晋源馏米,CN-SX-TAIYUAN-JINYUAN,jinyuan-liumi,recipe_fact_checked,研究记录（非公开可执行）,糯米;红枣;糖水,identity;ingredients;process,quantity;liquid;appliance;time,S-R71-JINYUAN-LIUMI,晋源馏米传统制作,https://wlt.xizang.gov.cn/ztzl_69/zzqjfyccr/202602/t20260207_523362.html,identity;ingredients;process
jinyuan-liumi-rice,晋源馏米饭,晋祠馏米;晋源馏米,CN-SX-TAIYUAN-JINYUAN,jinyuan-liumi,recipe_fact_checked,研究记录（非公开可执行）,糯米;红枣;糖水,identity;ingredients;process,quantity;liquid;appliance;time,S-R71-JINYUAN-MCT,晋祠馏米地方非遗报道,https://www.mct.gov.cn/whzx/qgwhxxlb/sx/202506/t20250627_960839.htm,identity
jixi-bamboo-shoot-braised-rice,绩溪笋焖饭,—,CN-AH,jixi-bamboo-shoot-braised-rice,recipe_fact_checked,研究记录（非公开可执行）,春笋;腊肉;豌豆;糯米,identity;ingredients;process,quantity;liquid;appliance;time;safety,S-AH-JIXI-BAMBOO-SHOOT-BRAISED-RICE-1,绩溪笋焖饭：春天的鲜嫩与冬季的腊香,https://www.cnjx.gov.cn/Jczwgk/show/3490028.html,identity;ingredients
jixi-bamboo-shoot-braised-rice,绩溪笋焖饭,—,CN-AH,jixi-bamboo-shoot-braised-rice,recipe_fact_checked,研究记录（非公开可执行）,春笋;腊肉;豌豆;糯米,identity;ingredients;process,quantity;liquid;appliance;time;safety,S-AH-JIXI-BAMBOO-SHOOT-BRAISED-RICE-2,相约安徽·向春而行丨吃笋正当时，来安徽寻找春天最鲜的味道,https://cn.chinadaily.com.cn/a/202303/30/WS64255a2ea3102ada8b236164.html,identity;ingredients;process
chikan-claypot-rice-craft,赤坎煲仔饭,赤坎煲仔饭烹饪技艺,CN-GD,kaiping-chikan-claypot-rice,recipe_fact_checked,研究记录（非公开可执行）,十月晚稻米;肉类或腊味;本地时令食材,appliance;identity;ingredients;process;time,quantity;liquid,S-GD-KAIPING-CHIKAN-CLAYPOT-RICE-1,赤坎煲仔饭烹饪技艺,https://www.kaiping.gov.cn/kpswhgdlytyj/kpwhg/fwzwhyc/fyxm/content/post_2533528.html,identity;ingredients;appliance
chikan-claypot-rice-craft,赤坎煲仔饭,赤坎煲仔饭烹饪技艺,CN-GD,kaiping-chikan-claypot-rice,recipe_fact_checked,研究记录（非公开可执行）,十月晚稻米;肉类或腊味;本地时令食材,appliance;identity;ingredients;process;time,quantity;liquid,S-GD-KAIPING-CHIKAN-CLAYPOT-RICE-2,央视《味道》聚焦！赤坎煲仔饭：一口非遗烟火，百年侨乡记忆,https://www.kaiping.gov.cn/jmkpsckz/gkmlpt/content/3/3394/post_3394460.html,identity;ingredients;process;appliance;time
r99-chikan-oil-salt-rice,赤坎油盐饭,赤坎油盐煲仔饭,CN-GD-JIANGMEN-KAIPING-CHIKAN,kaiping-chikan-claypot-rice,identity_verified,研究记录（非公开可执行）,米,appliance;identity;process,ingredients,S-R99-GD-KAIPING-CHIKAN-OIL-SALT-RICE-1,赤坎煲仔饭烹饪技艺入选江门市非遗项目,https://www.kaiping.gov.cn/jmkpsckz/gkmlpt/content/3/3394/post_3394460.html,identity;process;appliance
kaiping-danjia-carp-glutinous-rice,鲤鱼炖糯米,—,CN-GD,kaiping-danjia-carp-glutinous-rice,recipe_fact_checked,研究记录（非公开可执行）,鲤鱼;糯米;枸杞;红枣;姜,appliance;identity;ingredients;process;time,quantity;liquid;safety,S-GD-KAIPING-DANJIA-CARP-GLUTINOUS-RICE-1,开平疍家菜制作技艺,https://www.kaiping.gov.cn/csjdbsc/kjww/wh/content/post_3220203.html,identity;ingredients;process;appliance;time
global-ayush-moong-dal-khichidi,Moong Dal Khichidi,绿豆米Khichidi;绿豆米粥饭,IN,khichdi,recipe_fact_checked,研究记录（非公开可执行）,米;绿豆;食用油;岩盐;姜;阿魏;姜黄,appliance;identity;ingredients;liquid;process;quantity,time,S-R125-AYUSH-MOONG-DAL-KHICHIDI-1,Moong Dal Khichidi,https://ayush.gov.in/resources/pdf/health/ARPHHC19.pdf,identity;ingredients;quantity;liquid;process;appliance
global-pmposhan-poushtik-khichdi,Poushtik Khichdi,营养 Khichdi,IN-OD,khichdi,recipe_fact_checked,研究记录（非公开可执行）,米;分裂绿豆;食用油;洋葱;青椒;番茄;混合蔬菜;绿叶菜,appliance;identity;ingredients;liquid;process;quantity,time,S-R125-PMPOSHAN-POUSHTIK-KHICHDI-1,Poushtik Khichdi,https://pmposhan.education.gov.in/Files/Review/Fifth_Review/Odisha/JRM_Report_Odisha_MDM.pdf,identity;ingredients;quantity;liquid;process;appliance
kinmen-dried-oyster-pumpkin-rice,蚵乾金瓜飯,金瓜蚵乾飯;蚵干南瓜饭,TW-KM,kinmen-electric-pot-rice,recipe_fact_checked,研究记录（非公开可执行）,米;蚵干;干贝;虾米;南瓜,appliance;identity;ingredients;liquid;process,quantity;time;safety,S-R74-KINMEN-DRIED-OYSTER-PUMPKIN-RICE,蚵乾金瓜飯,https://www.kmdn.gov.tw/1117/1271/1275/308397/,identity;ingredients;liquid;process;appliance
kizilsu-polo-pilaf,克州抓饭,克孜勒苏抓饭,CN-XJ-KIZILSU,kizilsu-regional-pilaf,recipe_fact_checked,研究记录（非公开可执行）,羊肉;黄萝卜;洋葱;米;油,identity;ingredients;process,quantity;liquid;appliance;time;safety,S-XJ-KIZILSU-POLO-PILAF-1,克州抓饭,https://www.xjkz.gov.cn/xjkz/c124094/202412/4e838796d2764451bb6ee687074de4e3.shtml,identity;ingredients;process
maff-kochi-koshimeshi,こうし飯,こうし饭,JP-KOCHI,kochi-koshimeshi,recipe_fact_checked,研究记录（非公开可执行）,米;岩海苔;腌萝卜;吻仔鱼;酱油;糖,identity;ingredients;process;quantity,liquid;time,S-MAFF-KOCHI-KOSHIMESHI-1,こうし飯,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/koshimeshi_kochi.html,identity;ingredients;quantity;process
rda-korea-naengi-panbap,냉이팬밥,荠菜平底锅饭;荠菜锅饭,KR,korea-panbap,recipe_fact_checked,研究记录（非公开可执行）,米;荠菜;洋葱;鳀鱼干虾高汤;韩式大酱,appliance;identity;ingredients;liquid;process;quantity;time,safety,S-R126-RDA-NAENGI-PANBAP-1,냉이팬밥,https://rda.go.kr/webzine/2026/04/4_3.html,identity;ingredients;quantity;liquid;process;appliance;time
rda-korean-ginseng-chicken-nutrition-rice,인삼 영양밥,韩国人参营养饭;人参营养饭,KR,korean-rice-recipes,recipe_fact_checked,研究记录（非公开可执行）,大米;鸡肉;人参;栗子;红枣;鸡高汤,identity;ingredients;liquid;process;quantity,appliance;time;safety,S-RDA-KR-GINSENG-NUTRITION-RICE-1,환절기 딱 좋은 인삼 잘 고르는 방법 소개（人参营养饭）,https://www.rda.go.kr/middlePopOpenPopNongsaroDBView.do?no=2109,identity;ingredients;quantity;liquid;process
kuancheng-manchu-sorghum-rice,宽城满族高粱米饭,秫米饭;高粱捞干饭,CN-HE-CHENGDE-KUANCHENG,kuancheng-manchu-sorghum-rice,identity_verified,研究记录（非公开可执行）,高粱米,identity;ingredients,process,S-HE-KUANCHENG-MANCHU-SORGHUM-RICE-1,传承文化：宽城满族饮食习俗（一）,https://www.hbkc.gov.cn/art/2018/6/13/art_3679_519913.html,identity;ingredients
maff-kumamoto-mazemeshi,まぜ飯,熊本拌饭,JP-KUMAMOTO,kumamoto-mazemeshi,recipe_fact_checked,研究记录（非公开可执行）,米;鸡腿;干香菇;竹笋;牛蒡;胡萝卜;鸡蛋,identity;ingredients;process;quantity,liquid;appliance;time;safety,S-MAFF-KUMAMOTO-MAZEMESHI-1,まぜ飯,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/maze_meshi_kumamoto.html,identity;ingredients;quantity;process
kunshan-zhangpu-jiangnan-vegetable-rice,张浦江南菜饭,江南菜饭,CN-JS,kunshan-zhangpu-jiangnan-vegetable-rice,recipe_fact_checked,研究记录（非公开可执行）,大米;金华村腊肉;矮脚青菜,appliance;identity;ingredients;process,quantity;liquid;time;safety,S-JS-KUNSHAN-ZHANGPU-JIANGNAN-RICE-1,走进传统村落 | 腊肉制作跻身非遗名录 金华村北华翔,https://www.ks.gov.cn/kss/bmdt/202505/b349fef57c6746d9ba9538434d020019.shtml,identity;ingredients;process;appliance
lengshuijiang-bozifan,钵子饭,冷水江钵子饭,CN-HN-LOUDI-LENGSHUIJIANG,lengshuijiang-bozifan,recipe_fact_checked,研究记录（非公开可执行）,米;配菜（具体组合待补）,appliance;identity;process,ingredients;quantity;liquid;time,S-HN-LENGSHUIJIANG-BOZIFAN-R65,冷水江市三尖镇“钵子饭”受热捧,https://www.sxfj.gov.cn/gong_zuo_dong_tai/yao_wen/10921258.shtml,identity;appliance;process
liannan-yao-bamboo-rice,瑶家竹筒饭,连南竹筒饭,CN-GD,liannan-yao-bamboo-rice,recipe_fact_checked,研究记录（非公开可执行）,米;盐,appliance;identity;ingredients;process;time,quantity;liquid,S-GD-LIANNAN-YAO-BAMBOO-RICE-1,瑶家竹筒饭,https://www.liannan.gov.cn/stly/tsms/content/post_1433242.html,identity;ingredients;process;appliance;time
lianyuan-bamboo-rice,涟源腊肉红枣竹筒饭,涟源竹筒饭;腊肉红枣竹筒饭,CN-HN,lianyuan-bamboo-rice,recipe_fact_checked,研究记录（非公开可执行）,粳米或糯米;腊肉;红枣,identity;ingredients;process;time,quantity;liquid;appliance;safety,S-HN-LIANYUAN-BAMBOO-RICE-1,跟着旅发大会游涟源|来一场舌尖上的美食之旅！,https://whhlyt.hunan.gov.cn/whhlyt/news/sxxw/202309/t20230927_29503286.html,identity;ingredients;process;time
shanxi-lingchuan-firewood-rice,陵川柴火饭,—,CN-SX,lingchuan-firewood-rice,identity_verified,研究记录（非公开可执行）,,identity,ingredients;process,S-SX-LINGCHUAN-FIREWOOD-RICE-1,陵川柴火饭,https://www.jcgov.gov.cn/dtxx/ztzl/2023ncsmp/csmpzwjc/csmp_jcctmc/,identity
zengcheng-zhucun-chicken-rice,朱村雞飯,增城鸡饭,CN-GD,lingnan-chicken-rice,recipe_fact_checked,研究记录（非公开可执行）,走地鸡;丝苗米,appliance;identity;ingredients;process;safety,quantity;liquid;time,S-GZ-ZENGCHENG-ZHUCUN-CHICKEN-RICE-1,“骑遇”绿美增城 “品味”多样非遗,https://www.gz.gov.cn/zt/zzyyzq/wlzx/content/post_9491574.html,identity;ingredients;process;appliance
zengcheng-zhucun-chicken-rice,朱村雞飯,增城鸡饭,CN-GD,lingnan-chicken-rice,recipe_fact_checked,研究记录（非公开可执行）,走地鸡;丝苗米,appliance;identity;ingredients;process;safety,quantity;liquid;time,S-SAFETY-TEMPERATURES-1,Cook to a Safe Minimum Internal Temperature,https://www.foodsafety.gov/food-safety-charts/safe-minimum-internal-temperatures,safety
zhongtang-clam-meat-rice,蚬肉饭,东莞中堂蚬肉饭,CN-GD-DONGGUAN-ZHONGTANG,lingnan-finished-rice-meals,recipe_fact_checked,研究记录（非公开可执行）,熟米饭;蚬肉;姜;葱,identity;ingredients;process,quantity;liquid;appliance;time,S-R68-GD-ZHONGTANG-CLAM-RICE,蚬肉饭,https://dgsx.dg.gov.cn/sxgk/sxfq/czsx/content/post_4032491.html,identity;ingredients;process
cn-henan-linzhou-millet-thick-rice,林州小米稠饭,小米稠饭;林州小米饭,CN-HA-ANYANG-LINZHOU,linzhou-millet-thick-rice,recipe_fact_checked,研究记录（非公开可执行）,小米;红萝卜;白萝卜;红薯粉条;白菜叶,identity;ingredients,quantity;liquid;process;appliance;time,S-R107-CN-LINZHOU-MILLET-THICK-RICE-1,河南·中国画谷赏花踏青之旅,https://zhuanti.mct.gov.cn/rxhmxjgn2022/beijing/detail_g7yU_504/3407.html,identity;ingredients
zojirushi-new-orleans-red-beans-rice,New Orleans Style Red Beans and Rice,新奥尔良风味红豆香肠饭,US-LA-NEW-ORLEANS,louisiana-red-beans-rice,recipe_fact_checked,研究记录（非公开可执行）,长粒白米;安杜伊香肠;红腰豆;芹菜;洋葱;青椒,appliance;identity;ingredients;liquid;process;quantity,time;safety,S-R66-ZOJIRUSHI-RED-BEANS,New Orleans Style Red Beans and Rice,https://www.zojirushi.com/app/recipe/new-orleans-style-red-beans-and-rice,identity;ingredients;quantity;liquid;process;appliance
